transaction_id,customer_id,amount,country,device,merchant_category,failed_logins,new_device,transaction_time,fraud
4087,4625,53.08,Germany,MacBook,Travel,4,1,2026-04-07 11:11:58.367850,1
4088,7934,54.24,USA,iPhone,Grocery,1,0,2026-04-12 15:52:17.720899,0
4089,2781,37.05,UK,MacBook,Grocery,1,1,2026-04-30 04:03:33.369725,0
4090,6231,203.39,USA,Windows,Grocery,0,0,2026-04-16 06:06:12.197952,0
4091,4712,174.34,Brazil,iPhone,Luxury,5,1,2026-05-06 18:52:39.005028,1
4092,1940,141.04,Singapore,Windows,Electronics,1,0,2026-05-02 09:20:29.196542,0
4093,1622,59.87,Singapore,iPhone,Travel,3,0,2026-04-30 10:00:11.958261,0
4094,9236,18.93,Mexico,Windows,Electronics,4,1,2026-04-28 18:05:55.989110,1
4095,1899,3.63,India,Android,Electronics,4,0,2026-04-27 13:25:16.310375,0
4096,2426,187.48,Canada,Tablet,Travel,0,0,2026-04-26 14:15:34.634360,0
4097,1520,459.15,UK,Tablet,Gaming,4,1,2026-04-13 15:02:49.751237,1
4098,8428,79.4,Mexico,iPhone,Gaming,5,1,2026-04-23 12:14:11.999045,1
4099,5725,79.71,Brazil,iPhone,Electronics,4,1,2026-05-07 03:16:12.383939,1
4100,4884,13.59,Singapore,Windows,Luxury,1,1,2026-04-24 02:25:33.447265,0
4101,3465,266.82,Canada,Android,Grocery,3,0,2026-04-20 19:42:24.377090,0
4102,4986,281.27,Singapore,Android,Luxury,3,0,2026-04-09 22:12:05.621064,0
4103,7936,200.66,UK,Tablet,Electronics,3,1,2026-04-17 12:07:53.673567,1
4104,8815,40.29,Brazil,Android,Grocery,3,1,2026-04-25 00:42:45.706610,1
4105,3877,68.7,USA,MacBook,Grocery,2,0,2026-04-13 15:13:50.444544,0
4106,7493,319.21,Germany,Windows,Luxury,3,0,2026-05-06 23:20:23.976222,0
4107,5626,99.67,USA,iPhone,Restaurant,3,1,2026-04-08 17:55:53.002985,0
4108,8604,152.08,Canada,Android,Electronics,3,0,2026-04-18 05:20:40.879290,1
4109,7761,0.23,Germany,Windows,Electronics,2,1,2026-04-20 14:59:47.167243,0
4110,7508,34.12,India,Windows,Travel,2,1,2026-04-18 01:49:51.152648,0
4111,1289,60.11,Germany,Tablet,Travel,0,1,2026-04-10 02:29:40.179318,0
4112,9151,115.96,India,MacBook,Gaming,3,1,2026-04-26 13:45:02.873991,1
4113,9922,77.43,UK,MacBook,Grocery,4,0,2026-04-17 04:41:01.673263,0
4114,3980,19.43,Mexico,Windows,Luxury,4,0,2026-04-10 23:22:51.296944,0
4115,4626,29.8,UK,MacBook,Restaurant,0,0,2026-04-11 12:23:54.218358,0
4116,4174,59.23,Singapore,Android,Electronics,5,0,2026-04-12 22:17:57.956029,0
4117,6786,37.89,Mexico,Tablet,Gaming,2,0,2026-05-01 14:49:30.580944,0
4118,7570,149.88,Mexico,Windows,Travel,3,0,2026-04-26 12:03:35.984067,0
4119,8697,30.38,USA,Android,Travel,1,0,2026-04-07 09:28:52.450488,0
4120,8341,42.96,USA,Tablet,Restaurant,2,1,2026-05-05 17:23:55.899731,0
4121,3565,210.88,USA,iPhone,Electronics,3,1,2026-05-04 23:18:29.136162,0
4122,4547,278.03,Canada,iPhone,Restaurant,1,0,2026-04-22 19:08:58.102312,0
4123,8329,0.73,India,iPhone,Restaurant,4,1,2026-04-30 01:35:23.721819,1
4124,9014,218.55,USA,MacBook,Grocery,2,0,2026-04-14 16:41:16.404329,0
4125,1460,293.81,UK,Android,Electronics,1,0,2026-04-16 13:03:44.087059,0
4126,7135,44.66,USA,Tablet,Gaming,2,0,2026-04-17 21:35:33.584966,0
4127,9499,98.45,India,Tablet,Electronics,1,1,2026-04-14 20:55:55.124604,0
4128,7997,162.01,Brazil,Tablet,Grocery,3,0,2026-04-14 02:01:41.670392,0
4129,6593,222.52,UK,iPhone,Travel,3,0,2026-04-07 14:50:29.461799,0
4130,9497,111.21,Singapore,Windows,Luxury,0,0,2026-04-25 08:41:45.739027,0
4131,6429,106.03,Germany,iPhone,Luxury,4,0,2026-05-02 17:53:39.208348,0
4132,4279,11.76,India,Tablet,Travel,0,0,2026-04-07 10:56:28.095211,0
4133,8014,32.99,India,iPhone,Grocery,0,1,2026-04-30 07:51:10.848762,0
4134,7654,143.09,USA,MacBook,Grocery,0,1,2026-04-14 05:15:52.047113,1
4135,3097,33.29,Germany,Windows,Gaming,2,0,2026-04-18 01:27:11.370034,0
4136,4381,12.77,Mexico,Windows,Restaurant,0,0,2026-05-05 04:52:53.901696,0
4137,4566,54.57,USA,Windows,Grocery,5,1,2026-04-19 21:10:43.411354,0
4138,9396,194.93,India,Tablet,Grocery,5,0,2026-04-13 09:38:44.656599,0
4139,7097,149.22,Canada,Windows,Luxury,3,1,2026-05-04 23:00:34.112952,1
4140,1490,104.98,Canada,MacBook,Gaming,4,1,2026-04-25 12:05:25.049708,1
4141,2554,20.6,UK,MacBook,Electronics,0,1,2026-04-28 02:12:16.429390,0
4142,1050,167.6,Singapore,Windows,Travel,3,0,2026-04-28 14:52:33.070182,1
4143,6745,237.95,Mexico,MacBook,Travel,3,0,2026-04-26 03:52:16.177684,0
4144,1151,170.95,USA,Tablet,Electronics,3,0,2026-04-28 18:35:35.052728,0
4145,4011,117.11,Singapore,MacBook,Travel,1,0,2026-04-30 11:12:48.339170,0
4146,7227,77.03,Singapore,iPhone,Travel,4,1,2026-04-15 02:03:17.574223,1
4147,8833,3.27,Canada,Tablet,Restaurant,4,1,2026-04-22 04:53:09.012724,1
4148,4991,274.48,Brazil,Android,Travel,3,1,2026-05-02 10:11:22.904428,1
4149,9665,70.25,Brazil,Windows,Grocery,4,0,2026-04-28 07:57:46.345142,0
4150,1842,32.13,Brazil,Windows,Grocery,2,1,2026-04-27 18:38:32.685490,0
4151,8425,132.31,UK,MacBook,Luxury,3,0,2026-04-23 03:15:43.945419,0
4152,9796,63.48,Canada,Android,Restaurant,2,1,2026-04-13 00:05:12.578900,0
4153,4723,369.3,Singapore,MacBook,Travel,1,0,2026-04-25 05:09:23.564300,0
4154,5797,110.4,Germany,Tablet,Electronics,4,1,2026-05-06 11:24:21.067848,1
4155,4510,181.92,Brazil,Tablet,Luxury,2,0,2026-04-09 19:21:31.256454,0
4156,6732,12.19,India,MacBook,Travel,5,0,2026-05-01 19:23:58.336616,0
4157,6685,47.85,Mexico,iPhone,Gaming,3,1,2026-04-30 12:51:52.799345,1
4158,3601,430.71,Brazil,iPhone,Grocery,0,1,2026-04-08 09:33:53.130760,0
4159,7262,116.32,Brazil,iPhone,Restaurant,0,1,2026-04-30 09:28:33.386635,0
4160,4184,111.54,Singapore,MacBook,Gaming,3,0,2026-04-11 09:27:52.762323,0
4161,1109,31.49,Singapore,Tablet,Restaurant,5,1,2026-04-14 00:12:23.934336,1
4162,5232,36.95,USA,Tablet,Grocery,2,1,2026-04-29 11:49:09.509134,0
4163,2285,61.26,Brazil,Tablet,Gaming,5,0,2026-05-03 19:36:56.434685,0
4164,7902,158.3,Mexico,Windows,Gaming,5,1,2026-05-06 08:29:22.246701,1
4165,5736,220.43,Canada,MacBook,Electronics,5,1,2026-04-29 01:06:03.078396,1
4166,1964,37.38,Germany,iPhone,Luxury,3,1,2026-04-14 09:35:10.157672,1
4167,1793,59.67,UK,iPhone,Electronics,1,0,2026-04-30 11:21:33.853593,0
4168,8713,151.22,Singapore,Android,Travel,1,0,2026-04-22 09:56:07.284242,0
4169,5771,63.1,Germany,Tablet,Restaurant,3,0,2026-04-29 15:44:09.528463,0
4170,3829,45.67,Mexico,Tablet,Travel,5,1,2026-04-23 14:21:43.244800,1
4171,1618,203.22,Mexico,Windows,Travel,5,1,2026-04-22 13:40:58.566261,1
4172,7897,96.03,Brazil,iPhone,Electronics,5,0,2026-04-23 01:58:35.415212,0
4173,5810,77.21,Germany,Tablet,Grocery,1,0,2026-05-06 00:44:46.616159,0
4174,7645,103.99,USA,Android,Restaurant,4,1,2026-04-21 03:46:42.416154,0
4175,2540,249.88,Mexico,iPhone,Travel,3,0,2026-05-04 03:52:39.118911,1
4176,5353,43.57,Singapore,Windows,Grocery,0,0,2026-05-06 23:00:14.583544,0
4177,2583,12.27,Germany,Windows,Electronics,1,0,2026-05-06 18:51:54.075988,0
4178,8686,13.38,India,Windows,Luxury,2,0,2026-04-17 10:16:59.986689,0
4179,8005,44.99,India,Android,Travel,2,0,2026-04-13 11:47:46.504041,0
4180,2281,87.43,Mexico,Android,Luxury,2,1,2026-04-28 00:46:21.902435,0
4181,9311,32.56,UK,Android,Grocery,5,0,2026-04-27 02:32:21.530732,0
4182,9831,105.73,Germany,Tablet,Electronics,1,1,2026-05-07 03:06:35.990886,1
4183,5411,106.77,Singapore,Android,Gaming,5,0,2026-04-14 06:31:59.717756,0
4184,5823,5.11,Mexico,Android,Travel,1,0,2026-04-20 00:14:42.772683,0
4185,1443,232.82,Germany,MacBook,Grocery,5,1,2026-05-02 22:01:24.445366,1
4186,9263,279.66,Brazil,Windows,Restaurant,4,0,2026-04-26 18:29:56.581443,0
4187,2716,534.82,Brazil,iPhone,Restaurant,3,0,2026-04-11 22:27:36.781641,0
4188,5178,18.07,Germany,MacBook,Grocery,0,1,2026-04-22 03:23:16.864866,0
4189,1647,11.58,Mexico,Android,Electronics,0,1,2026-05-03 22:23:17.217057,0
4190,4482,23.97,UK,iPhone,Luxury,0,1,2026-04-11 10:29:40.836664,0
4191,7737,11.83,USA,Tablet,Restaurant,5,1,2026-04-10 10:27:42.968763,0
4192,2416,585.2,USA,Tablet,Electronics,4,0,2026-05-06 00:44:38.864685,0
4193,9151,182.7,Canada,MacBook,Electronics,5,0,2026-04-11 08:48:34.537381,0
4194,4638,50.0,Brazil,iPhone,Gaming,2,1,2026-04-18 09:19:18.912571,0
4195,3492,85.54,Germany,MacBook,Gaming,0,0,2026-05-06 18:06:35.293516,0
4196,6073,15.71,Germany,Windows,Electronics,4,0,2026-04-14 02:25:24.986519,0
4197,5758,64.92,Canada,Tablet,Gaming,0,1,2026-04-16 05:30:24.976353,0
4198,6043,115.19,Singapore,Android,Travel,4,1,2026-04-20 17:06:02.335830,1
4199,3060,1.59,Brazil,Tablet,Grocery,4,0,2026-04-08 11:10:36.962889,0
4200,9506,12.0,Canada,MacBook,Restaurant,0,1,2026-04-14 11:37:58.394171,0
4201,4463,92.92,India,Android,Travel,4,1,2026-04-30 17:11:44.193724,1
4202,4717,62.62,India,iPhone,Electronics,4,1,2026-04-25 02:56:18.258049,1
4203,5746,134.17,USA,iPhone,Electronics,2,1,2026-05-05 14:43:17.725597,1
4204,2964,15.59,UK,Tablet,Restaurant,1,0,2026-05-03 20:06:52.277947,0
4205,1507,26.01,Mexico,Windows,Electronics,2,1,2026-05-05 09:54:40.535172,0
4206,2245,242.27,Brazil,Android,Grocery,3,1,2026-05-01 14:32:22.765092,1
4207,3142,13.03,Singapore,Tablet,Grocery,3,0,2026-04-28 02:04:29.558122,0
4208,3685,142.22,Mexico,iPhone,Electronics,3,0,2026-04-17 08:03:15.426009,1
4209,5265,162.06,Canada,iPhone,Grocery,4,1,2026-04-28 04:35:55.877867,1
4210,7169,477.01,Canada,Tablet,Grocery,4,0,2026-04-23 19:09:45.558968,1
4211,1954,128.75,Mexico,iPhone,Grocery,2,0,2026-04-15 00:11:04.788177,0
4212,9947,4.3,USA,Tablet,Restaurant,4,1,2026-04-29 21:04:21.520112,0
4213,2636,110.11,Germany,MacBook,Electronics,5,1,2026-04-19 00:37:42.649456,1
4214,6865,85.07,Mexico,Windows,Grocery,1,1,2026-04-29 02:15:27.775843,0
4215,3026,87.81,India,Android,Restaurant,3,1,2026-04-16 06:08:54.323556,1
4216,3423,41.75,India,iPhone,Luxury,4,1,2026-05-05 15:15:35.162088,1
4217,6003,114.38,UK,Android,Travel,1,1,2026-05-01 22:44:49.641607,0
4218,6411,138.55,India,Tablet,Luxury,4,1,2026-05-02 09:40:09.558008,1
4219,1621,184.41,Canada,Tablet,Electronics,2,0,2026-04-29 19:13:42.113633,0
4220,9333,9.43,Canada,Windows,Travel,4,1,2026-05-03 15:47:07.423795,1
4221,6022,90.61,Singapore,MacBook,Grocery,3,1,2026-05-01 23:26:40.885354,1
4222,8503,5.18,Mexico,Android,Gaming,4,1,2026-05-03 01:24:46.331122,1
4223,1372,46.83,Canada,Tablet,Grocery,4,1,2026-04-21 23:54:42.347744,1
4224,6354,52.98,Canada,Android,Travel,5,1,2026-04-20 16:06:48.391111,1
4225,2122,99.42,UK,Android,Restaurant,4,0,2026-04-22 22:34:31.465692,0
4226,8282,62.5,Germany,MacBook,Electronics,1,1,2026-04-07 22:40:22.684345,0
4227,4690,236.56,Brazil,Android,Electronics,3,1,2026-04-19 14:30:52.419598,1
4228,1342,172.51,UK,Windows,Luxury,3,0,2026-04-26 10:53:29.441367,0
4229,8546,108.79,Germany,iPhone,Luxury,4,0,2026-04-19 09:35:03.213469,0
4230,1228,137.97,USA,Windows,Electronics,1,0,2026-04-23 16:30:40.917841,0
4231,9407,19.48,Singapore,Tablet,Luxury,0,0,2026-04-08 15:04:26.063172,0
4232,4993,94.08,Singapore,Windows,Gaming,5,1,2026-04-19 09:58:47.314279,1
4233,9741,9.51,Singapore,iPhone,Electronics,1,0,2026-04-21 18:24:37.668285,0
4234,7432,30.78,Germany,Tablet,Luxury,5,1,2026-04-19 12:29:49.236880,1
4235,5162,7.23,UK,Android,Luxury,4,1,2026-04-18 12:40:35.204845,1
4236,9475,255.73,Canada,Windows,Luxury,1,0,2026-04-28 02:15:15.617629,0
4237,5793,135.9,India,MacBook,Travel,3,1,2026-04-18 21:21:56.926608,1
4238,4301,474.07,UK,Tablet,Travel,4,1,2026-04-11 08:13:44.200037,1
4239,5869,83.62,India,MacBook,Restaurant,0,0,2026-04-22 07:29:43.104831,1
4240,7289,28.93,Brazil,iPhone,Luxury,1,0,2026-04-26 01:48:35.886737,0
4241,8548,25.74,USA,Tablet,Travel,3,1,2026-04-09 21:10:01.711628,0
4242,8222,145.19,Brazil,Windows,Luxury,1,1,2026-04-19 12:06:30.282590,0
4243,3434,67.04,India,iPhone,Gaming,0,1,2026-04-25 05:28:08.482745,0
4244,4108,12.59,India,MacBook,Gaming,4,0,2026-04-07 18:23:34.895650,0
4245,9601,23.28,Brazil,Tablet,Gaming,2,0,2026-05-01 04:14:13.969359,0
4246,7259,82.51,Canada,Windows,Grocery,0,1,2026-04-07 20:15:36.878982,0
4247,5341,178.22,India,Tablet,Restaurant,3,0,2026-04-16 06:54:55.963733,0
4248,7054,264.13,USA,Android,Electronics,4,1,2026-04-18 15:53:29.563898,0
4249,1614,59.05,USA,Windows,Restaurant,0,0,2026-05-01 11:30:34.294935,0
4250,7567,16.22,Mexico,Tablet,Gaming,2,1,2026-04-28 17:29:26.618814,0
4251,9223,407.15,India,MacBook,Grocery,0,0,2026-04-08 21:48:24.560481,0
4252,5419,58.24,UK,iPhone,Restaurant,1,1,2026-05-02 00:27:08.892768,0
4253,8253,76.56,India,iPhone,Travel,2,0,2026-05-01 01:59:01.878727,0
4254,6341,96.86,Germany,Android,Travel,4,1,2026-04-14 14:12:08.699222,1
4255,1574,24.62,USA,MacBook,Restaurant,1,1,2026-04-09 03:15:43.894568,0
4256,3712,155.03,Brazil,MacBook,Grocery,2,0,2026-04-23 09:13:35.253485,0
4257,1712,63.65,Singapore,Android,Luxury,5,1,2026-05-05 20:52:38.104080,1
4258,8170,25.51,USA,Windows,Travel,2,1,2026-04-13 15:15:31.081365,0
4259,7839,116.47,USA,MacBook,Restaurant,0,0,2026-04-07 07:40:43.572950,0
4260,8565,20.06,Canada,iPhone,Restaurant,4,1,2026-04-23 22:11:04.273956,1
4261,2293,227.92,India,MacBook,Grocery,5,1,2026-04-28 20:57:02.123004,1
4262,5915,49.98,Germany,MacBook,Travel,5,1,2026-05-04 05:34:27.853028,1
4263,6939,88.94,Canada,MacBook,Electronics,1,0,2026-04-24 05:33:03.021023,0
4264,2776,91.56,Canada,iPhone,Luxury,1,0,2026-04-09 13:12:38.360696,0
4265,3159,180.81,Mexico,Tablet,Grocery,4,1,2026-04-12 12:05:43.135025,1
4266,4110,43.13,USA,Windows,Travel,5,0,2026-04-16 20:48:31.854556,0
4267,2048,173.74,Germany,iPhone,Gaming,1,0,2026-04-07 11:08:26.462272,0
4268,3514,55.36,Mexico,Android,Luxury,4,0,2026-04-15 07:32:10.929762,1
4269,6809,70.29,Singapore,Windows,Gaming,5,1,2026-05-04 09:37:38.770815,1
4270,2120,27.54,Canada,Windows,Restaurant,5,0,2026-04-17 14:22:10.435812,0
4271,3252,75.18,Canada,Tablet,Luxury,3,1,2026-04-25 09:03:35.648468,1
4272,8895,254.48,Brazil,MacBook,Grocery,3,0,2026-04-18 14:10:40.325156,0
4273,6993,24.09,Canada,Windows,Luxury,2,1,2026-04-23 19:50:14.392003,0
4274,6327,167.16,Canada,Android,Electronics,0,0,2026-04-22 23:30:00.047682,0
4275,8843,195.55,Canada,Android,Gaming,1,1,2026-05-02 13:53:52.848577,0
4276,3710,536.67,Singapore,Tablet,Restaurant,1,0,2026-04-22 23:26:15.878562,0
4277,4827,169.3,Mexico,iPhone,Travel,3,1,2026-04-26 07:39:37.477490,1
4278,4661,211.84,India,MacBook,Gaming,1,1,2026-04-17 05:07:54.022004,0
4279,2347,89.24,Mexico,Tablet,Luxury,0,0,2026-04-12 01:29:54.818960,0
4280,5294,153.15,Germany,MacBook,Travel,4,1,2026-04-22 01:54:24.172461,1
4281,6782,19.82,Singapore,iPhone,Travel,1,0,2026-05-05 14:41:45.618601,0
4282,3329,30.28,Mexico,iPhone,Gaming,3,0,2026-04-27 04:23:37.430795,0
4283,4316,267.87,USA,iPhone,Restaurant,0,0,2026-04-22 01:59:00.736401,0
4284,4309,0.94,USA,MacBook,Grocery,5,1,2026-04-14 03:29:32.941338,0
4285,4321,90.89,Brazil,iPhone,Grocery,5,0,2026-04-21 11:09:47.064359,0
4286,8051,31.13,UK,Windows,Electronics,5,0,2026-05-01 00:11:05.384408,0
4287,5956,34.84,India,iPhone,Electronics,3,0,2026-04-16 19:35:24.238439,0
4288,1636,191.72,Canada,Windows,Luxury,1,0,2026-05-05 10:18:23.876612,0
4289,3633,20.97,India,iPhone,Travel,3,1,2026-04-29 19:50:20.314365,1
4290,6515,314.7,India,Tablet,Restaurant,0,1,2026-04-16 02:41:13.144845,0
4291,2337,58.21,Canada,Android,Electronics,3,0,2026-05-04 01:37:52.781372,0
4292,5127,108.35,Singapore,iPhone,Gaming,0,0,2026-04-17 00:21:32.488713,0
4293,4098,32.75,Canada,MacBook,Gaming,0,0,2026-04-19 09:23:00.762545,0
4294,2702,237.72,Brazil,Windows,Electronics,3,0,2026-04-17 21:38:59.773065,0
4295,7360,139.27,Mexico,Windows,Grocery,3,0,2026-04-09 01:07:13.982571,0
4296,5388,28.59,Germany,Android,Grocery,2,0,2026-04-15 01:07:07.535597,0
4297,9795,77.88,USA,Tablet,Restaurant,1,0,2026-05-06 13:56:42.588586,0
4298,3162,108.51,Germany,iPhone,Grocery,5,0,2026-04-09 01:33:14.704531,0
4299,3639,572.66,Singapore,Tablet,Luxury,5,0,2026-05-05 22:08:59.372379,0
4300,1334,28.09,Singapore,Android,Luxury,2,0,2026-04-24 01:25:42.035878,0
4301,4410,44.21,USA,Tablet,Grocery,3,1,2026-04-23 15:03:55.067025,0
4302,1470,132.69,UK,Android,Restaurant,2,1,2026-05-05 06:38:03.663757,0
4303,6997,10.99,USA,Android,Grocery,3,0,2026-04-08 18:03:15.668386,0
4304,5807,191.25,Germany,Windows,Luxury,5,1,2026-04-13 11:02:40.400870,1
4305,8184,114.34,Singapore,Android,Electronics,5,1,2026-04-07 19:43:23.861275,1
4306,9012,21.11,Brazil,Tablet,Grocery,5,0,2026-04-24 16:23:13.233264,0
4307,9580,51.52,UK,MacBook,Electronics,4,1,2026-05-02 04:08:46.685141,1
4308,7050,41.63,UK,Windows,Restaurant,3,1,2026-04-26 06:45:18.404824,1
4309,4274,170.03,Germany,iPhone,Electronics,1,1,2026-04-14 13:10:28.966513,0
4310,2162,41.99,USA,Android,Electronics,1,0,2026-04-16 12:15:51.003706,0
4311,3849,1.54,USA,iPhone,Restaurant,1,0,2026-04-08 23:20:55.389652,0
4312,1292,610.54,USA,Android,Travel,1,1,2026-05-04 07:51:23.337682,0
4313,8995,13.48,Mexico,Android,Electronics,5,0,2026-05-03 19:36:13.308567,0
4314,7945,253.25,Mexico,Windows,Travel,0,1,2026-05-02 04:37:44.155151,0
4315,7875,75.05,Germany,iPhone,Grocery,3,1,2026-04-28 21:52:13.629057,1
4316,3265,290.6,Germany,iPhone,Electronics,1,0,2026-04-26 04:09:09.329811,0
4317,4335,160.0,Singapore,Tablet,Luxury,3,1,2026-04-27 00:48:12.047699,1
4318,8829,124.88,Germany,Tablet,Travel,3,0,2026-04-19 22:43:32.937601,0
4319,8079,245.02,Germany,iPhone,Luxury,2,1,2026-04-14 15:10:47.889347,0
4320,1506,40.87,India,Tablet,Luxury,0,0,2026-05-01 22:10:56.021790,0
4321,8845,83.33,Brazil,Windows,Luxury,5,1,2026-05-01 20:10:55.592381,1
4322,1354,81.87,Singapore,Windows,Gaming,3,1,2026-04-24 08:23:59.560732,1
4323,4446,23.98,Singapore,MacBook,Restaurant,5,0,2026-04-22 16:53:22.068358,0
4324,6107,124.66,USA,iPhone,Gaming,2,1,2026-04-22 02:59:57.980704,0
4325,7141,277.68,Germany,MacBook,Travel,1,1,2026-04-29 08:34:26.586008,0
4326,1784,440.15,Germany,Tablet,Electronics,1,0,2026-04-24 17:45:06.147346,0
4327,4006,275.54,Mexico,iPhone,Electronics,1,1,2026-04-10 18:37:06.923866,0
4328,3023,209.84,Canada,Windows,Grocery,0,0,2026-04-25 07:29:16.034676,1
4329,9816,24.32,India,Windows,Luxury,4,1,2026-04-15 07:52:44.690706,1
4330,7058,49.07,Germany,iPhone,Gaming,5,1,2026-04-19 07:38:07.737511,1
4331,6712,1.93,Mexico,iPhone,Luxury,0,1,2026-04-08 18:37:56.710595,0
4332,9820,55.05,India,Tablet,Electronics,2,1,2026-04-18 18:11:27.405474,0
4333,3206,236.19,Germany,MacBook,Electronics,3,1,2026-05-02 01:01:28.114666,1
4334,6739,13.73,Brazil,iPhone,Gaming,5,0,2026-04-21 23:32:13.754882,0
4335,2850,30.08,Brazil,Windows,Grocery,5,1,2026-04-11 05:12:15.435245,1
4336,6879,96.85,USA,iPhone,Grocery,4,1,2026-04-22 21:37:06.145363,0
4337,9161,155.68,Singapore,iPhone,Restaurant,3,0,2026-04-25 14:19:24.536529,0
4338,2630,139.84,USA,MacBook,Restaurant,5,0,2026-04-09 21:22:07.337782,0
4339,9385,77.19,Germany,iPhone,Grocery,4,1,2026-05-01 16:49:46.646150,1
4340,7049,185.93,UK,Android,Travel,3,0,2026-05-05 05:28:11.309751,0
4341,3568,34.72,India,Tablet,Electronics,4,0,2026-04-29 11:15:54.108540,0
4342,8639,39.11,Mexico,Tablet,Luxury,5,0,2026-04-22 23:28:45.886217,0
4343,2583,131.11,Canada,Windows,Gaming,2,1,2026-04-29 09:15:28.437821,0
4344,6634,39.2,USA,iPhone,Restaurant,5,1,2026-04-16 04:43:46.127140,0
4345,9625,9.4,Mexico,Windows,Travel,4,0,2026-04-12 20:04:29.607657,0
4346,7858,163.45,UK,MacBook,Electronics,1,1,2026-04-13 18:24:39.057650,0
4347,2794,50.92,Mexico,MacBook,Luxury,5,1,2026-04-16 15:47:55.104383,1
4348,8201,83.93,Brazil,iPhone,Luxury,3,0,2026-04-30 05:35:18.240642,0
4349,8531,78.84,Canada,iPhone,Restaurant,3,0,2026-05-05 07:50:29.141795,0
4350,4667,35.58,USA,Android,Restaurant,1,0,2026-04-13 21:59:59.935142,0
4351,3500,19.05,India,MacBook,Grocery,0,0,2026-04-11 16:30:40.868712,0
4352,4130,75.93,Brazil,Windows,Grocery,2,0,2026-04-11 01:47:50.926535,0
4353,5724,94.37,Germany,iPhone,Electronics,2,1,2026-04-30 06:01:29.163077,0
4354,5268,98.84,USA,Tablet,Travel,2,0,2026-04-07 10:18:43.909750,0
4355,6662,287.08,India,Windows,Travel,0,1,2026-04-09 21:19:39.877695,0
4356,4398,3.67,UK,MacBook,Travel,2,1,2026-04-18 12:53:28.607191,0
4357,4917,532.97,Germany,MacBook,Electronics,0,0,2026-05-06 22:43:43.108907,0
4358,4800,18.46,Singapore,Tablet,Restaurant,5,1,2026-05-01 15:06:55.477117,1
4359,9002,70.52,Mexico,Windows,Luxury,4,1,2026-04-20 04:00:00.696966,1
4360,1535,9.13,USA,Tablet,Luxury,4,1,2026-05-04 03:25:36.596478,0
4361,1438,61.49,Singapore,MacBook,Restaurant,2,0,2026-04-26 21:33:38.941639,0
4362,8290,7.36,India,iPhone,Travel,0,1,2026-04-25 16:23:41.060472,0
4363,1214,5.98,Brazil,Tablet,Luxury,0,0,2026-04-26 09:01:39.199217,0
4364,1097,326.09,India,Tablet,Electronics,5,0,2026-05-06 13:41:48.757365,0
4365,6738,238.59,Canada,Windows,Gaming,2,0,2026-04-30 00:25:13.075427,0
4366,2164,31.63,Mexico,Android,Gaming,4,1,2026-04-16 21:54:19.122724,1
4367,2454,185.42,Germany,MacBook,Restaurant,4,1,2026-05-06 10:56:33.443628,1
4368,7544,182.19,Mexico,Tablet,Luxury,0,1,2026-05-01 18:26:54.496308,1
4369,8201,153.9,USA,MacBook,Gaming,2,0,2026-05-04 08:37:22.263136,0
4370,3220,83.38,India,Windows,Restaurant,2,1,2026-05-01 10:38:30.443963,0
4371,4664,109.32,UK,Tablet,Electronics,1,0,2026-04-24 21:14:22.705002,0
4372,5395,37.48,UK,Android,Luxury,1,0,2026-04-24 02:35:10.385488,1
4373,6331,35.03,Canada,Tablet,Travel,5,0,2026-04-08 15:16:13.835643,0
4374,1833,92.2,Brazil,Tablet,Gaming,0,1,2026-04-09 05:32:03.130896,0
4375,7585,75.86,India,MacBook,Travel,4,0,2026-04-26 07:52:58.483928,0
4376,9784,67.26,Singapore,Windows,Luxury,5,1,2026-04-20 12:12:33.694819,1
4377,8720,15.97,Canada,Android,Restaurant,4,0,2026-04-22 22:36:46.772830,0
4378,9764,51.07,Mexico,iPhone,Travel,0,1,2026-05-06 10:55:39.884630,0
4379,5251,166.27,Brazil,iPhone,Travel,2,1,2026-05-05 10:30:14.227613,0
4380,2447,102.95,Singapore,Android,Grocery,2,0,2026-04-09 06:54:20.341253,1
4381,2315,25.31,USA,Windows,Travel,2,0,2026-04-24 04:52:49.589743,0
4382,5336,20.75,Brazil,Windows,Electronics,4,0,2026-04-09 01:22:01.027854,0
4383,3724,147.67,Mexico,iPhone,Gaming,0,0,2026-04-21 15:19:05.344857,0
4384,6294,83.41,Canada,Tablet,Luxury,4,0,2026-04-27 00:30:14.200599,0
4385,2779,195.97,USA,Tablet,Travel,5,1,2026-05-03 12:47:06.818044,0
4386,9388,81.36,Germany,Windows,Luxury,1,0,2026-04-29 18:18:35.163574,0
4387,6781,185.84,India,Tablet,Gaming,2,0,2026-04-24 14:09:01.438640,0
4388,2525,251.94,Singapore,Android,Grocery,2,0,2026-05-06 05:06:49.572421,0
4389,2911,314.87,Canada,Windows,Restaurant,3,0,2026-04-08 09:22:50.308010,0
4390,6540,330.97,Germany,Tablet,Electronics,2,1,2026-04-09 17:43:15.895145,0
4391,5280,8.08,Canada,Windows,Grocery,3,1,2026-04-18 12:16:29.585972,1
4392,4298,8.39,UK,iPhone,Grocery,5,1,2026-04-14 00:27:49.247689,1
4393,7838,48.15,USA,Android,Electronics,5,1,2026-04-17 10:50:06.411580,0
4394,9183,30.55,Singapore,iPhone,Luxury,3,1,2026-04-29 10:52:57.503706,1
